Price,Adj Close,Close,High,Low,Open,Volume
2021-07-20 00:00:00+00:00,29807.34765625,29807.34765625,31006.1875,29360.955078125,30838.28515625,23148267245
2021-07-21 00:00:00+00:00,32110.693359375,32110.693359375,32752.326171875,29526.18359375,29796.28515625,28203024559
2021-07-22 00:00:00+00:00,32313.10546875,32313.10546875,32576.400390625,31745.298828125,32138.873046875,19555230518
2021-07-23 00:00:00+00:00,33581.55078125,33581.55078125,33581.55078125,32057.892578125,32305.958984375,22552046192
2021-07-24 00:00:00+00:00,34292.4453125,34292.4453125,34490.390625,33424.859375,33593.73046875,21664706865
2021-07-25 00:00:00+00:00,35350.1875,35350.1875,35364.92578125,33881.8359375,34290.29296875,20856685287
2021-07-26 00:00:00+00:00,37337.53515625,37337.53515625,40499.67578125,35287.3125,35384.03125,51022126212
2021-07-27 00:00:00+00:00,39406.94140625,39406.94140625,39406.94140625,36441.7265625,37276.03515625,35097370560
2021-07-28 00:00:00+00:00,39995.90625,39995.90625,40816.0703125,38862.4375,39503.1875,38702404695
2021-07-29 00:00:00+00:00,40008.421875,40008.421875,40593.0703125,39352.05859375,39995.453125,27167146027
2021-07-30 00:00:00+00:00,42235.546875,42235.546875,42235.546875,38397.35546875,40027.484375,33072782960
2021-07-31 00:00:00+00:00,41626.1953125,41626.1953125,42231.44921875,41110.83203125,42196.3046875,25802845343
2021-08-01 00:00:00+00:00,39974.89453125,39974.89453125,42541.6796875,39540.94140625,41460.84375,26688438115
2021-08-02 00:00:00+00:00,39201.9453125,39201.9453125,40419.1796875,38746.34765625,39907.26171875,25595265436
2021-08-03 00:00:00+00:00,38152.98046875,38152.98046875,39750.03125,37782.05078125,39178.40234375,26189830450
2021-08-04 00:00:00+00:00,39747.50390625,39747.50390625,39952.296875,37589.1640625,38213.33203125,25372562724
2021-08-05 00:00:00+00:00,40869.5546875,40869.5546875,41341.93359375,37458.00390625,39744.515625,35185031017
2021-08-06 00:00:00+00:00,42816.5,42816.5,43271.66015625,39932.1796875,40865.8671875,38226483046
2021-08-07 00:00:00+00:00,44555.80078125,44555.80078125,44689.859375,42618.56640625,42832.796875,40030862141
2021-08-08 00:00:00+00:00,43798.1171875,43798.1171875,45282.3515625,43331.91015625,44574.4375,36302664750
2021-08-09 00:00:00+00:00,46365.40234375,46365.40234375,46456.83203125,42848.6875,43791.92578125,38734079049
2021-08-10 00:00:00+00:00,45585.03125,45585.03125,46637.98828125,44705.5546875,46280.84765625,33546019517
2021-08-11 00:00:00+00:00,45593.63671875,45593.63671875,46735.6328125,45351.7109375,45599.703125,34319709073
2021-08-12 00:00:00+00:00,44428.2890625,44428.2890625,46228.91015625,43861.4453125,45576.87890625,33723620826
2021-08-13 00:00:00+00:00,47793.3203125,47793.3203125,47831.9765625,44282.41796875,44439.69140625,31744259539
2021-08-14 00:00:00+00:00,47096.9453125,47096.9453125,48098.68359375,46177.6328125,47810.6875,31211354442
2021-08-15 00:00:00+00:00,47047.00390625,47047.00390625,47357.10546875,45579.58984375,47096.66796875,30988958446
2021-08-16 00:00:00+00:00,46004.484375,46004.484375,47998.09765625,45700.3203125,47019.9609375,32776876610
2021-08-17 00:00:00+00:00,44695.359375,44695.359375,47139.5703125,44512.41796875,45936.45703125,33451362600
2021-08-18 00:00:00+00:00,44801.1875,44801.1875,45952.0625,44364.02734375,44686.75,32194123075
2021-08-19 00:00:00+00:00,46717.578125,46717.578125,46970.76171875,43998.31640625,44741.8828125,37204312299
2021-08-20 00:00:00+00:00,49339.17578125,49339.17578125,49342.15234375,46650.70703125,46723.12109375,34706867452
2021-08-21 00:00:00+00:00,48905.4921875,48905.4921875,49717.01953125,48312.19921875,49327.07421875,40585205312
2021-08-22 00:00:00+00:00,49321.65234375,49321.65234375,49471.609375,48199.94140625,48869.10546875,25370975378
2021-08-23 00:00:00+00:00,49546.1484375,49546.1484375,50482.078125,49074.60546875,49291.67578125,34305053719
2021-08-24 00:00:00+00:00,47706.1171875,47706.1171875,49878.76953125,47687.1171875,49562.34765625,35361168834
2021-08-25 00:00:00+00:00,48960.7890625,48960.7890625,49202.87890625,47163.61328125,47727.2578125,32646349931
2021-08-26 00:00:00+00:00,46942.21875,46942.21875,49347.58203125,46405.78125,49002.640625,32666549568
2021-08-27 00:00:00+00:00,49058.66796875,49058.66796875,49112.78515625,46394.28125,46894.5546875,34511076995
2021-08-28 00:00:00+00:00,48902.40234375,48902.40234375,49283.50390625,48499.23828125,49072.5859375,28568103401
2021-08-29 00:00:00+00:00,48829.83203125,48829.83203125,49644.11328125,47925.85546875,48911.25,25889650240
2021-08-30 00:00:00+00:00,47054.984375,47054.984375,48925.60546875,46950.2734375,48834.8515625,31847007016
2021-08-31 00:00:00+00:00,47166.6875,47166.6875,48189.55078125,46750.09375,47024.33984375,34730363427
2021-09-01 00:00:00+00:00,48847.02734375,48847.02734375,49111.08984375,46562.4375,47099.7734375,39139399125
2021-09-02 00:00:00+00:00,49327.72265625,49327.72265625,50343.421875,48652.3203125,48807.84765625,39508070319
2021-09-03 00:00:00+00:00,50025.375,50025.375,50982.2734375,48386.0859375,49288.25,43206179619
2021-09-04 00:00:00+00:00,49944.625,49944.625,50545.58203125,49548.78125,50009.32421875,37471327794
2021-09-05 00:00:00+00:00,51753.41015625,51753.41015625,51868.6796875,49538.59765625,49937.859375,30322676319
2021-09-06 00:00:00+00:00,52633.53515625,52633.53515625,52700.94140625,51053.6796875,51769.00390625,38884105426
2021-09-07 00:00:00+00:00,46811.12890625,46811.12890625,52853.765625,43285.20703125,52660.48046875,65210059683
2021-09-08 00:00:00+00:00,46091.390625,46091.390625,47334.0546875,44561.39453125,46827.76171875,49007762488
2021-09-09 00:00:00+00:00,46391.421875,46391.421875,47261.94921875,45669.73828125,45774.7421875,38672657013
2021-09-10 00:00:00+00:00,44883.91015625,44883.91015625,47031.7421875,44344.484375,46396.6640625,39154666597
2021-09-11 00:00:00+00:00,45201.45703125,45201.45703125,45969.29296875,44818.265625,44869.83984375,34499835245
2021-09-12 00:00:00+00:00,46063.26953125,46063.26953125,46364.87890625,44790.4609375,45206.62890625,27881980161
2021-09-13 00:00:00+00:00,44963.07421875,44963.07421875,46598.6796875,43591.3203125,46057.21484375,40969943253
2021-09-14 00:00:00+00:00,47092.4921875,47092.4921875,47218.125,44752.33203125,44960.05078125,38652152880
2021-09-15 00:00:00+00:00,48176.34765625,48176.34765625,48450.46875,46773.328125,47098.0,30484496466
2021-09-16 00:00:00+00:00,47783.359375,47783.359375,48486.828125,47079.55859375,48158.90625,31764293754
2021-09-17 00:00:00+00:00,47267.51953125,47267.51953125,48160.921875,46832.5234375,47771.00390625,28727713711
2021-09-18 00:00:00+00:00,48278.36328125,48278.36328125,48791.78125,47087.28515625,47273.52734375,28575630451
2021-09-19 00:00:00+00:00,47260.21875,47260.21875,48328.3671875,46919.8046875,48268.85546875,26967722648
2021-09-20 00:00:00+00:00,42843.80078125,42843.80078125,47328.19921875,42598.9140625,47261.40625,43909845642
2021-09-21 00:00:00+00:00,40693.67578125,40693.67578125,43607.609375,39787.609375,43012.234375,48701090088
2021-09-22 00:00:00+00:00,43574.5078125,43574.5078125,43978.62109375,40625.6328125,40677.953125,38139709246
2021-09-23 00:00:00+00:00,44895.09765625,44895.09765625,44942.17578125,43109.33984375,43560.296875,34244064430
2021-09-24 00:00:00+00:00,42839.75,42839.75,45080.4921875,40936.55859375,44894.30078125,42839345714
2021-09-25 00:00:00+00:00,42716.59375,42716.59375,42996.2578125,41759.921875,42840.890625,31604717236
2021-09-26 00:00:00+00:00,43208.5390625,43208.5390625,43919.30078125,40848.4609375,42721.62890625,30661222077
2021-09-27 00:00:00+00:00,42235.73046875,42235.73046875,44313.24609375,42190.6328125,43234.18359375,30980029059
2021-09-28 00:00:00+00:00,41034.54296875,41034.54296875,42775.14453125,40931.6640625,42200.8984375,30214940550
2021-09-29 00:00:00+00:00,41564.36328125,41564.36328125,42545.2578125,40829.66796875,41064.984375,30602359905
2021-09-30 00:00:00+00:00,43790.89453125,43790.89453125,44092.6015625,41444.58203125,41551.26953125,31141681925
2021-10-01 00:00:00+00:00,48116.94140625,48116.94140625,48436.01171875,43320.0234375,43816.7421875,42850641582
2021-10-02 00:00:00+00:00,47711.48828125,47711.48828125,48282.0625,47465.49609375,48137.46875,30614346492
2021-10-03 00:00:00+00:00,48199.953125,48199.953125,49130.69140625,47157.2890625,47680.02734375,26638115879
2021-10-04 00:00:00+00:00,49112.90234375,49112.90234375,49456.77734375,47045.00390625,48208.90625,33383173002
2021-10-05 00:00:00+00:00,51514.8125,51514.8125,51839.984375,49072.83984375,49174.9609375,35873904236
2021-10-06 00:00:00+00:00,55361.44921875,55361.44921875,55568.46484375,50488.19140625,51486.6640625,49034730168
2021-10-07 00:00:00+00:00,53805.984375,53805.984375,55338.625,53525.46875,55338.625,36807860413
2021-10-08 00:00:00+00:00,53967.84765625,53967.84765625,55922.98046875,53688.0546875,53802.14453125,34800873924
2021-10-09 00:00:00+00:00,54968.22265625,54968.22265625,55397.9453125,53735.14453125,53929.78125,32491211414
2021-10-10 00:00:00+00:00,54771.578125,54771.578125,56401.3046875,54264.2578125,54952.8203125,39527792364
2021-10-11 00:00:00+00:00,57484.7890625,57484.7890625,57793.0390625,54519.765625,54734.125,42637331698
2021-10-12 00:00:00+00:00,56041.05859375,56041.05859375,57627.87890625,54477.97265625,57526.83203125,41083758949
2021-10-13 00:00:00+00:00,57401.09765625,57401.09765625,57688.66015625,54370.97265625,56038.2578125,41684252783
2021-10-14 00:00:00+00:00,57321.5234375,57321.5234375,58478.734375,56957.07421875,57372.83203125,36615791366
2021-10-15 00:00:00+00:00,61593.94921875,61593.94921875,62757.12890625,56868.14453125,57345.90234375,51780081801
2021-10-16 00:00:00+00:00,60892.1796875,60892.1796875,62274.4765625,60206.12109375,61609.52734375,34250964237
2021-10-17 00:00:00+00:00,61553.6171875,61553.6171875,61645.5234375,59164.46875,60887.65234375,29032367511
2021-10-18 00:00:00+00:00,62026.078125,62026.078125,62614.66015625,60012.7578125,61548.8046875,38055562075
2021-10-19 00:00:00+00:00,64261.9921875,64261.9921875,64434.53515625,61622.93359375,62043.1640625,40471196346
2021-10-20 00:00:00+00:00,65992.8359375,65992.8359375,66930.390625,63610.67578125,64284.5859375,40788955582
2021-10-21 00:00:00+00:00,62210.171875,62210.171875,66600.546875,62117.41015625,66002.234375,45908121370
2021-10-22 00:00:00+00:00,60692.265625,60692.265625,63715.0234375,60122.796875,62237.890625,38434082775
2021-10-23 00:00:00+00:00,61393.6171875,61393.6171875,61743.87890625,59826.5234375,60694.62890625,26882546034
2021-10-24 00:00:00+00:00,60930.8359375,60930.8359375,61505.8046875,59643.34375,61368.34375,27316183882
2021-10-25 00:00:00+00:00,63039.82421875,63039.82421875,63729.32421875,60691.80078125,60893.92578125,31064911614
2021-10-26 00:00:00+00:00,60363.79296875,60363.79296875,63229.02734375,59991.16015625,63032.76171875,34878965587
2021-10-27 00:00:00+00:00,58482.38671875,58482.38671875,61435.18359375,58208.1875,60352.0,43657076893
2021-10-28 00:00:00+00:00,60622.13671875,60622.13671875,62128.6328125,58206.91796875,58470.73046875,45257083247
2021-10-29 00:00:00+00:00,62227.96484375,62227.96484375,62927.609375,60329.96484375,60624.87109375,36856881767
2021-10-30 00:00:00+00:00,61888.83203125,61888.83203125,62330.14453125,60918.38671875,62239.36328125,32157938616
2021-10-31 00:00:00+00:00,61318.95703125,61318.95703125,62406.171875,60074.328125,61850.48828125,32241199927
2021-11-01 00:00:00+00:00,61004.40625,61004.40625,62419.00390625,59695.18359375,61320.44921875,36150572843
2021-11-02 00:00:00+00:00,63226.40234375,63226.40234375,64242.79296875,60673.0546875,60963.25390625,37746665647
2021-11-03 00:00:00+00:00,62970.046875,62970.046875,63516.9375,61184.23828125,63254.3359375,36124731509
2021-11-04 00:00:00+00:00,61452.23046875,61452.23046875,63123.2890625,60799.6640625,62941.8046875,32615846901
2021-11-05 00:00:00+00:00,61125.67578125,61125.67578125,62541.46875,60844.609375,61460.078125,30605102446
2021-11-06 00:00:00+00:00,61527.48046875,61527.48046875,61590.68359375,60163.78125,61068.875,29094934221
2021-11-07 00:00:00+00:00,63326.98828125,63326.98828125,63326.98828125,61432.48828125,61554.921875,24726754302
2021-11-08 00:00:00+00:00,67566.828125,67566.828125,67673.7421875,63344.06640625,63344.06640625,41125608330
2021-11-09 00:00:00+00:00,66971.828125,66971.828125,68530.3359375,66382.0625,67549.734375,42357991721
2021-11-10 00:00:00+00:00,64995.23046875,64995.23046875,68789.625,63208.11328125,66953.3359375,48730828378
2021-11-11 00:00:00+00:00,64949.9609375,64949.9609375,65579.015625,64180.48828125,64978.890625,35880633236
2021-11-12 00:00:00+00:00,64155.94140625,64155.94140625,65460.81640625,62333.9140625,64863.98046875,36084893887
2021-11-13 00:00:00+00:00,64469.52734375,64469.52734375,64915.67578125,63303.734375,64158.12109375,30474228777
2021-11-14 00:00:00+00:00,65466.83984375,65466.83984375,65495.1796875,63647.80859375,64455.37109375,25122092191
2021-11-15 00:00:00+00:00,63557.87109375,63557.87109375,66281.5703125,63548.14453125,65521.2890625,30558763548
2021-11-16 00:00:00+00:00,60161.24609375,60161.24609375,63721.1953125,59016.3359375,63721.1953125,46844335592
2021-11-17 00:00:00+00:00,60368.01171875,60368.01171875,60823.609375,58515.41015625,60139.62109375,39178392930
2021-11-18 00:00:00+00:00,56942.13671875,56942.13671875,60948.5,56550.79296875,60360.13671875,41388338699
2021-11-19 00:00:00+00:00,58119.578125,58119.578125,58351.11328125,55705.1796875,56896.12890625,38702407772
2021-11-20 00:00:00+00:00,59697.1953125,59697.1953125,59859.87890625,57469.7265625,58115.08203125,30624264863
2021-11-21 00:00:00+00:00,58730.4765625,58730.4765625,60004.42578125,58618.9296875,59730.5078125,26123447605
2021-11-22 00:00:00+00:00,56289.2890625,56289.2890625,59266.359375,55679.83984375,58706.84765625,35036121783
2021-11-23 00:00:00+00:00,57569.07421875,57569.07421875,57875.515625,55632.76171875,56304.5546875,37485803899
2021-11-24 00:00:00+00:00,56280.42578125,56280.42578125,57803.06640625,55964.22265625,57565.8515625,36635566789
2021-11-25 00:00:00+00:00,57274.6796875,57274.6796875,59367.96875,57146.68359375,57165.41796875,34284016248
2021-11-26 00:00:00+00:00,53569.765625,53569.765625,59183.48046875,53569.765625,58960.28515625,41810748221
2021-11-27 00:00:00+00:00,54815.078125,54815.078125,55329.2578125,53668.35546875,53736.4296875,30560857714
2021-11-28 00:00:00+00:00,57248.45703125,57248.45703125,57393.84375,53576.734375,54813.0234375,28116886357
2021-11-29 00:00:00+00:00,57806.56640625,57806.56640625,58872.87890625,56792.52734375,57291.90625,32370840356
2021-11-30 00:00:00+00:00,57005.42578125,57005.42578125,59113.40234375,56057.28125,57830.11328125,36708594618
2021-12-01 00:00:00+00:00,57229.828125,57229.828125,59041.68359375,56553.08203125,56907.96484375,36858195307
2021-12-02 00:00:00+00:00,56477.81640625,56477.81640625,57349.234375,55895.1328125,57217.37109375,32379968686
2021-12-03 00:00:00+00:00,53598.24609375,53598.24609375,57482.16796875,52496.5859375,56509.1640625,39789134215
2021-12-04 00:00:00+00:00,49200.703125,49200.703125,53904.6796875,42874.6171875,53727.87890625,61385677469
2021-12-05 00:00:00+00:00,49368.84765625,49368.84765625,49768.1484375,47857.49609375,49201.51953125,37198201161
2021-12-06 00:00:00+00:00,50582.625,50582.625,50929.51953125,47281.03515625,49413.48046875,37707308001
2021-12-07 00:00:00+00:00,50700.0859375,50700.0859375,51934.78125,50175.80859375,50581.828125,33676814852
2021-12-08 00:00:00+00:00,50504.796875,50504.796875,51171.375,48765.98828125,50667.6484375,28479699446
2021-12-09 00:00:00+00:00,47672.12109375,47672.12109375,50797.1640625,47358.3515625,50450.08203125,29603577251
2021-12-10 00:00:00+00:00,47243.3046875,47243.3046875,50015.25390625,47023.69921875,47642.14453125,30966005122
2021-12-11 00:00:00+00:00,49362.5078125,49362.5078125,49458.2109375,46942.34765625,47264.6328125,25775869261
2021-12-12 00:00:00+00:00,50098.3359375,50098.3359375,50724.8671875,48725.8515625,49354.85546875,21939223599
2021-12-13 00:00:00+00:00,46737.48046875,46737.48046875,50205.0,45894.84765625,50114.7421875,32166727776
2021-12-14 00:00:00+00:00,46612.6328125,46612.6328125,48431.3984375,46424.49609375,46709.82421875,34638619079
2021-12-15 00:00:00+00:00,48896.72265625,48896.72265625,49473.95703125,46671.96484375,48379.75390625,36541828520
2021-12-16 00:00:00+00:00,47665.42578125,47665.42578125,49425.57421875,47529.87890625,48900.46484375,27268150947
2021-12-17 00:00:00+00:00,46202.14453125,46202.14453125,48004.89453125,45618.21484375,47653.73046875,32902725329
2021-12-18 00:00:00+00:00,46848.77734375,46848.77734375,47313.828125,45598.44140625,46219.25390625,26098292690
2021-12-19 00:00:00+00:00,46707.015625,46707.015625,48089.6640625,46502.953125,46853.8671875,25154053861
2021-12-20 00:00:00+00:00,46880.27734375,46880.27734375,47401.71875,45579.80859375,46707.0625,30961902129
2021-12-21 00:00:00+00:00,48936.61328125,48936.61328125,49300.91796875,46698.7734375,46886.078125,27055803928
2021-12-22 00:00:00+00:00,48628.51171875,48628.51171875,49544.796875,48450.94140625,48937.09765625,24447979559
2021-12-23 00:00:00+00:00,50784.5390625,50784.5390625,51332.33984375,48065.8359375,48626.34375,28223878108
2021-12-24 00:00:00+00:00,50822.1953125,50822.1953125,51814.02734375,50514.49609375,50806.05078125,24367912228
2021-12-25 00:00:00+00:00,50429.859375,50429.859375,51176.59765625,50236.70703125,50854.91796875,19030650914
2021-12-26 00:00:00+00:00,50809.515625,50809.515625,51196.37890625,49623.10546875,50428.69140625,20964372926
2021-12-27 00:00:00+00:00,50640.41796875,50640.41796875,51956.328125,50499.46875,50802.609375,24324345758
2021-12-28 00:00:00+00:00,47588.85546875,47588.85546875,50679.859375,47414.2109375,50679.859375,33430376883
2021-12-29 00:00:00+00:00,46444.7109375,46444.7109375,48119.7421875,46201.49609375,47623.87109375,30049226299
2021-12-30 00:00:00+00:00,47178.125,47178.125,47879.96484375,46060.3125,46490.60546875,26686491018
2021-12-31 00:00:00+00:00,46306.4453125,46306.4453125,48472.52734375,45819.953125,47169.37109375,36974172400
2022-01-01 00:00:00+00:00,47686.8125,47686.8125,47827.3125,46288.484375,46311.74609375,24582667004
2022-01-02 00:00:00+00:00,47345.21875,47345.21875,47881.40625,46856.9375,47680.92578125,27951569547
2022-01-03 00:00:00+00:00,46458.1171875,46458.1171875,47510.7265625,45835.96484375,47343.54296875,33071628362
2022-01-04 00:00:00+00:00,45897.57421875,45897.57421875,47406.546875,45752.46484375,46458.8515625,42494677905
2022-01-05 00:00:00+00:00,43569.00390625,43569.00390625,46929.046875,42798.22265625,45899.359375,36851084859
2022-01-06 00:00:00+00:00,43160.9296875,43160.9296875,43748.71875,42645.5390625,43565.51171875,30208048289
2022-01-07 00:00:00+00:00,41557.90234375,41557.90234375,43153.5703125,41077.4453125,43153.5703125,84196607520
2022-01-08 00:00:00+00:00,41733.94140625,41733.94140625,42228.94140625,40672.27734375,41561.46484375,28066355845
2022-01-09 00:00:00+00:00,41911.6015625,41911.6015625,42663.94921875,41338.16015625,41734.7265625,21294384372
2022-01-10 00:00:00+00:00,41821.26171875,41821.26171875,42199.484375,39796.5703125,41910.23046875,32104232331
2022-01-11 00:00:00+00:00,42735.85546875,42735.85546875,43001.15625,41407.75390625,41819.5078125,26327648900
2022-01-12 00:00:00+00:00,43949.1015625,43949.1015625,44135.3671875,42528.98828125,42742.1796875,33499938689
2022-01-13 00:00:00+00:00,42591.5703125,42591.5703125,44278.421875,42447.04296875,43946.7421875,47691135082
2022-01-14 00:00:00+00:00,43099.69921875,43099.69921875,43346.6875,41982.6171875,42598.87109375,23577403399
2022-01-15 00:00:00+00:00,43177.3984375,43177.3984375,43724.671875,42669.03515625,43101.8984375,18371348298
2022-01-16 00:00:00+00:00,43113.87890625,43113.87890625,43436.80859375,42691.0234375,43172.0390625,17902097845
2022-01-17 00:00:00+00:00,42250.55078125,42250.55078125,43179.390625,41680.3203125,43118.12109375,21690904261
2022-01-18 00:00:00+00:00,42375.6328125,42375.6328125,42534.40234375,41392.21484375,42250.07421875,22417209227
2022-01-19 00:00:00+00:00,41744.328125,41744.328125,42478.3046875,41242.9140625,42374.0390625,23091543258
2022-01-20 00:00:00+00:00,40680.41796875,40680.41796875,43413.0234375,40672.82421875,41744.02734375,20382033940
2022-01-21 00:00:00+00:00,36457.31640625,36457.31640625,41060.52734375,35791.42578125,40699.60546875,43011992031
2022-01-22 00:00:00+00:00,35030.25,35030.25,36688.8125,34349.25,36471.58984375,39714385405
2022-01-23 00:00:00+00:00,36276.8046875,36276.8046875,36433.3125,34784.96875,35047.359375,26017975951
2022-01-24 00:00:00+00:00,36654.328125,36654.328125,37247.51953125,33184.05859375,36275.734375,41856658597
2022-01-25 00:00:00+00:00,36954.00390625,36954.00390625,37444.5703125,35779.4296875,36654.8046875,26428189594
2022-01-26 00:00:00+00:00,36852.12109375,36852.12109375,38825.41015625,36374.90625,36950.515625,31324598034
2022-01-27 00:00:00+00:00,37138.234375,37138.234375,37148.32421875,35629.28125,36841.87890625,25041426629
2022-01-28 00:00:00+00:00,37784.33203125,37784.33203125,37952.87890625,36211.109375,37128.4453125,22238830523
2022-01-29 00:00:00+00:00,38138.1796875,38138.1796875,38576.26171875,37406.47265625,37780.71484375,17194183075
2022-01-30 00:00:00+00:00,37917.6015625,37917.6015625,38266.33984375,37437.7109375,38151.91796875,14643548444
2022-01-31 00:00:00+00:00,38483.125,38483.125,38647.26171875,36733.57421875,37920.28125,20734730465
2022-02-01 00:00:00+00:00,38743.2734375,38743.2734375,39115.1328125,38113.6640625,38481.765625,20288500328
2022-02-02 00:00:00+00:00,36952.984375,36952.984375,38834.6171875,36832.73046875,38743.71484375,19155189416
2022-02-03 00:00:00+00:00,37154.6015625,37154.6015625,37154.6015625,36375.5390625,36944.8046875,18591534769
2022-02-04 00:00:00+00:00,41500.875,41500.875,41527.78515625,37093.62890625,37149.265625,29412210792
2022-02-05 00:00:00+00:00,41441.1640625,41441.1640625,41847.1640625,41038.09765625,41501.48046875,19652846215
2022-02-06 00:00:00+00:00,42412.43359375,42412.43359375,42500.78515625,41244.90625,41441.12109375,16142097334
2022-02-07 00:00:00+00:00,43840.28515625,43840.28515625,44401.86328125,41748.15625,42406.78125,28641855926
2022-02-08 00:00:00+00:00,44118.4453125,44118.4453125,45293.8671875,42807.8359375,43854.65234375,33079398868
2022-02-09 00:00:00+00:00,44338.796875,44338.796875,44727.80078125,43232.96875,44096.703125,23245887300
2022-02-10 00:00:00+00:00,43565.11328125,43565.11328125,45661.171875,43402.80859375,44347.80078125,32142048537
2022-02-11 00:00:00+00:00,42407.9375,42407.9375,43810.83203125,42114.5390625,43571.12890625,26954925781
2022-02-12 00:00:00+00:00,42244.46875,42244.46875,42992.55078125,41852.57421875,42412.30078125,18152390304
2022-02-13 00:00:00+00:00,42197.515625,42197.515625,42693.0546875,41950.94140625,42236.56640625,14741589015
2022-02-14 00:00:00+00:00,42586.91796875,42586.91796875,42775.77734375,41681.95703125,42157.3984375,20827783012
2022-02-15 00:00:00+00:00,44575.203125,44575.203125,44667.21875,42491.03515625,42586.46484375,22721659051
2022-02-16 00:00:00+00:00,43961.859375,43961.859375,44578.27734375,43456.69140625,44578.27734375,19792547657
2022-02-17 00:00:00+00:00,40538.01171875,40538.01171875,44132.97265625,40249.37109375,43937.0703125,26246662813
2022-02-18 00:00:00+00:00,40030.9765625,40030.9765625,40929.15234375,39637.6171875,40552.1328125,23310007704
2022-02-19 00:00:00+00:00,40122.15625,40122.15625,40418.87890625,39713.05859375,40026.0234375,13736557863
2022-02-20 00:00:00+00:00,38431.37890625,38431.37890625,40119.890625,38112.8125,40118.1015625,18340576452
2022-02-21 00:00:00+00:00,37075.28125,37075.28125,39394.4375,36950.4765625,38423.2109375,29280402798
2022-02-22 00:00:00+00:00,38286.02734375,38286.02734375,38359.85546875,36488.93359375,37068.76953125,25493150450
2022-02-23 00:00:00+00:00,37296.5703125,37296.5703125,39122.39453125,37201.81640625,38285.28125,21849073843
2022-02-24 00:00:00+00:00,38332.609375,38332.609375,38968.83984375,34459.21875,37278.56640625,46383802093
2022-02-25 00:00:00+00:00,39214.21875,39214.21875,39630.32421875,38111.34375,38333.74609375,26545599159
2022-02-26 00:00:00+00:00,39105.1484375,39105.1484375,40005.34765625,38702.53515625,39213.08203125,17467554129
2022-02-27 00:00:00+00:00,37709.78515625,37709.78515625,39778.94140625,37268.9765625,39098.69921875,23450127612
2022-02-28 00:00:00+00:00,43193.234375,43193.234375,43760.45703125,37518.21484375,37706.0,35690014104
2022-03-01 00:00:00+00:00,44354.63671875,44354.63671875,44793.6015625,42952.5859375,43194.50390625,32479047645
2022-03-02 00:00:00+00:00,43924.1171875,43924.1171875,45077.578125,43432.8515625,44357.6171875,29183112630
2022-03-03 00:00:00+00:00,42451.7890625,42451.7890625,44021.578125,41914.75,43925.1953125,24967782593
2022-03-04 00:00:00+00:00,39137.60546875,39137.60546875,42479.61328125,38805.84765625,42458.140625,28516271427
2022-03-05 00:00:00+00:00,39400.5859375,39400.5859375,39566.3359375,38777.03515625,39148.44921875,16975917450
2022-03-06 00:00:00+00:00,38419.984375,38419.984375,39640.17578125,38211.6484375,39404.19921875,19745229902
2022-03-07 00:00:00+00:00,38062.0390625,38062.0390625,39430.2265625,37260.203125,38429.3046875,28546143503
2022-03-08 00:00:00+00:00,38737.26953125,38737.26953125,39304.44140625,37957.38671875,38059.90234375,25776583476
2022-03-09 00:00:00+00:00,41982.92578125,41982.92578125,42465.671875,38706.09375,38742.81640625,32284121034
2022-03-10 00:00:00+00:00,39437.4609375,39437.4609375,42004.7265625,38832.94140625,41974.0703125,31078064711
2022-03-11 00:00:00+00:00,38794.97265625,38794.97265625,40081.6796875,38347.43359375,39439.96875,26364890465
2022-03-12 00:00:00+00:00,38904.01171875,38904.01171875,39308.59765625,38772.53515625,38794.46484375,14616450657
2022-03-13 00:00:00+00:00,37849.6640625,37849.6640625,39209.3515625,37728.14453125,38884.7265625,17300745310
